ሰበር መቀሌን በታንክ ለመክበብ ከሚያስችል ውጊያ ምእራፍ እንገኛለን መከላከያ ግንባሮች ከህወሀት ሀይል የሚሊሻ አባላት እየተዋጋ መቀሌ እየገሰገሰ የመከላከያ ሰራዊት ከከተማዋ ሜትሮች ርቀት እንደሚገኝ ትናንት ከኢቲቪ በነበራቸው ቆይታ በራያ ግንባር ዘመቻ ከመጨረሻው ምእራፍ ደርሷል የግንባሩ የሚዲያ አስተባባሪ ኮሎኔል ደጀኔ ጸጋዬ የተራራ ውጊያዎችን ጨርሰን ቁልቁል ከምን ወርድበት የውጊያ ምእራፍ እንገኛለን ከእንግዲህ ውጊያ የታንክ አስተባባሪው ሰራዊቱ መቀሌን በታንክ ለመክበብ ከሚያስችል ውጊያ ምእራፍ እንደሚገኝም ጊዜው መቀሌ ህዝባችን ከከባድ መሳሪያ ጥቃት ራሱን እንዲታደግ የሚተላለፍበት አስተባባሪው ገለጻ ምህረት ህብረተሰቡም በውስጡ የተደበቀውን ሀይል የግድ ማራቅ ውጣልኝ አታስጨርሰኝ ይጠበቅበታል ሰራዊቱ ተዋጊውን የህወሀት ሀይል በመለየት የህዝቡን ደህንነት በመጠበቅ በጥንቃቄ የተመሰረተ ማጥቃት ሲያካሂድ ኮሎኔል ደጀኔ በመቀሌ እንደዛ እንደማይችል ቲዩብ	17,19 PUBLIC_SAFETY#CRIME 1 89,90
ህዝቡን ለማገልገል ያላችሁ ቁርጠኝነት የሚመሰገን  ነገር ግን የዋጋው ተመን በጣም የተጋነነ  የ ኢንተርኔት ከ ኢንተርኔት ለምን ይወደዳል ተጨማሪ  የለው እባካችሁ ህዝቡን ተረዱት ኢንተርኔት የሚጠቀመው  የሚሆ ወጣቱ ህዝባችን  በዛ ላይ ስራ የለው ስለዚህ የወጣቱን ገቢ ያገናዘበ የዋጋ ተመን ብታወጡ የተሻለ	7,9 SOCIAL#EQUALITY_JUSTICE 2 9,11
በጅማ በባሌ የ አመት ወንጀለኛ ተቀባይ እንደ ምነሽ መቀሌ	4,5 PUBLIC_SAFETY#CRIME 2 5,6
ከእወነተኛ ፈደራሊዝምና ዴሞኪራሲ በላይ ጥያቄ ያለው ወገን የለም መለያየት ሳይሆን የዓለም የአንድነት ተምሳሌት እንሆናለን	2,3 GOVERNANCE#TRANSPARENCY 1 12,13
ለመሆኑ ወዴት እየሄድ ነው የሰው ልጅ ሀሳቡን ለመግለፅ  የግድ  የመንግስት ፍቃድ መጠበቅ አለበት እዴ መጀመሪያ ከህግ አፃር መታየት አለበት ሲቀጥል ሀሳቤን በሰላማዊ  ምገድ ለግለፅ ላለ መሀበርሰብብድን ወይም ህዝብ ፖሊስ ወይም የፀጥታ አሰከባሪ  ሊፈቅድ አይገባም ማሳወቅ ነው እሚጠበቀው ለምን ህዝብን ማስኮረፍ ነው ትርፈ ካኮረፈ ደግሞ ከሰላማዊ ሰልፉ ወደ ግዳጅ ሰልፍ የሄዳል ወጤቱም ጡሩ አይሆንም የሄን ለመተበይ ህውሀት መይት በቂ ነው	6,8 GOVERNANCE#CITIZEN_ENGAGEMENT 2 10,13
ደሮ ድሮ ጥሩ የመረጃ ምንጭ ነበር  አሁን ግን የወረደ የዘቀጠ እየሆነ ስለመጣ ሁሉም ተከታይ	3,5 GOVERNANCE#TRANSPARENCY 2 9,10
መደመር በራሱ ተፈጥሮ ነዉ ያአብይ ልዩ ነገር ተደርጎ ምታየት የለበትም ምንም ልዩ አዲስ ነገር የለም	0,1 GOVERNANCE#CITIZEN_ENGAGEMENT 0 10,15
በተጠናከረ መልኩ ትግሉ ከአናቱ መጀመር አለበት ።በመቀጠል እስከታች ድረስ መውረድ አለበት።	2,3 GOVERNANCE#TRANSPARENCY 0 4,6
ሰው በተሰቃዩት መቀለድ ምን  ይሉታል እዴ በሚያሰቃዩን ቀልዱ   ያሳዝናል  መቀለድህ ጥሩ ቢሆንም መቀለጃዎችን ለይ	2,3 SOCIAL#EQUALITY_JUSTICE 2 8,9
መቸም በተዋዛገበ ግዜ ነዉ ያለነዉ አንደኛ ህዝብ ባሳተፈ መሉኩ አደለም  ህዘበ በተጨፈጨፈበት መልኩን ነዉ  ሁለተኛ ይህ አፃፃፍ ግልፅ አደለም ጠሚሩ ድብቅ ፓለቲካ ከሁን ቦታ የለዉን ብሎ ነበር ምን ግዜም በሞተ ፓርላማዉ ፊት  የህዝብ ተሳተፋይነት ጉድለት ከዚ ይጀምራል የመራር አመለካከትና የንድነት ቁርጠኝነት ከሚሎዉ ሃሳብ ትንሽዋ ዉጤት ብንጠብቀስም አስተማማይ አደለም  የህዝበ ታማኝነት የለሎዉ አማራር ወደ አነዱ ይመጣል ብሎ ማሰብ ይከብዳል  ተረስቶ የነበረና በግል ዝነኝነተት ሲነዳ የነበረ አማርር ነዉ እንግዳዉስ ቸር ያሰማን	51,52 GOVERNANCE#CITIZEN_ENGAGEMENT 2 46,48	32,34 GOVERNANCE#CITIZEN_ENGAGEMENT 2 34,35
እናመሰግናለን የቀድሞ ትቤታችን ሊታደሰ በመሆኑ	2,3 PUBLIC_SERVICES#EDUCATION 1 0,1
አንድ በሬ ባለቤቱን እየተዋጋ እልጠመድም አለ ማለት ሁሉም በሬዎች ባለቤታቸውን ይዋጋሉ ማለት ነውን ከየክልሉ ሥልጣን በተቆናጠጠው ሥም እያንዳንዱ የክልሉ ዜጋ የሚሠደብ ከሆነ ከውጭ መጥተው ያሥተዳድሩንነፍሣቸውን በገነት ያኑር	18,20 SOCIAL#EQUALITY_JUSTICE 2 20,22
የተሻለ ሀሳብ የተሻለች ሀገር ይገነባል	1,2 GOVERNANCE#CITIZEN_ENGAGEMENT 1 0,1
በጣም ያሳዝናል በዚህ በሰለጠነ ዘመን የጦርነት ውጤት ያልገባቸው	5,6 PUBLIC_SAFETY#CRIME 2 1,2
ጀግኖቻችን በሰላም ተመልሰዋል  ይህን ሐቅ የማይቀበል ይውረድ	0,1 SOCIAL#COMMUNITY_SUPPORT 1 1,3
ምን ይደቃል በሰው ሀገር ይባላል ሀገራችን ነፃነት ጠፍቶ	6,7 SOCIAL#EQUALITY_JUSTICE 2 7,8
ኩንታል ተያዘ የጫነ ተሽከርካሪ በፓሊስ ቁጥጥር ውሏል በምስራቅ ጎጃም ደጀን ከተማ አስተዳደር ቦታው እየተባለ ከሜጠራው የሰሌዳ ኤፍኤስአር የጭነት መኪና ከአዲስ አበባ ጎጃም ሲገባ ሌሊት በተደረገ ፍተሻ ኩንታል በደጀን ከተማ ፖሊስ አሽከርካሪው በቁጥጥር የዋለና ምርመራው በመጣራት የሚገኝ የደጀን ከተማ አስተዳደር ፖሊስ ኮሚኒኬሽንና ክፍል ገልጾል	30,31 PUBLIC_SAFETY#CRIME 1 31,33
ህወሀትን እጅግ አድርጌ በጠላኋት ዘመን ከእሷ በላይ የምጠላው መሪና ስርዓት ይፈጠራል ብዬ አላሰብኩም ነበር ቀን ክፉነ ውና አብይንናብልፅግናን ጫነብኝ ጌታ ሆይ ገላግለኝ	17,18 GOVERNANCE#TRANSPARENCY 2 3,4	8,10 GOVERNANCE#TRANSPARENCY 2 7,8
በጣም ደስ ይላል በጥራት ላይ የሚሰሩ ሥራ ኩራጃ ለማጥፋት ከዚህም በኃላ የ8ኛ ክፍል ክልላዊ ፈታኛ በኮድና በቦታ መቀያዬሪ መሆን አለበት ባይ ነኝ	14,15 PUBLIC_SERVICES#EDUCATION 1 0,3
ነገር ግን ይህ ተከባብሮ አብሮ የመኖር ተግባር ቀጣይ ስለመሆኑ ማንም እርግጠኛ አይሆንም:: በኦሮሚያ ምርኮኞችና በህግ ጥላ ስር ያነበሩ ንፁሀን ከአንገት መቀላት እስከ መረሸን ተፈፅሟል:: መረጃዎች አሉን::4/5	18,24 PUBLIC_SAFETY#CRIME 2 24,26
ሰላም ለ ኢትዮጵያ	2,3 PUBLIC_SAFETY#CRIME 1 0,1
አባታቹ ኢህአዴግ ልማታዊ መንግስት እያለ ያዝገን ነበር ግልገሉ ብልጽግና ደሞ ለምድ ለብሶ የመጣ ኢህአዴግ ነው መንግስት መሆን ያልቻለ ሙሉ ኢትዮጵያን ያልገዛ ከ ኪሎ ያልወጣ ቅዠታም ሳክስ ብቻ	8,9 GOVERNANCE#TRANSPARENCY 2 24,25
እሰክንድር ነጋ በኢትዮጵያ የርስ በርስ ግጭት አንዲቀጣጠልኀ ነዳጁን እያዘጋጀ ያለ ፋኖ ነው	0,2 PUBLIC_SAFETY#CRIME 2 5,7
ለቀጣይ ለምርጫ ይደርሳሉ ተብሎ ይጠበቃል	1,2 GOVERNANCE#CITIZEN_ENGAGEMENT 0 4,5
አማራን በጸረ ሙስሊምነት ሲከሱ መስጅድ አቃጠለ ከኡስታዝ ምእመን ያዙኝ ልቀቁኝ ሰቦች ሙስሊሞች በአንድ ጀንበር ከልብ ሲገደሉ ከመስጅድ መቃጠል ከአማኙ ሙስሊም በላጭ	4,5 PUBLIC_SAFETY#CRIME 2 5,6
ስለ ዶ አብይ የግል ጥበቃዎች ግን ትንሽ ግራ ይገባኛል እዩት ያሉበት ርቀት ቀረብ ብለው ሽፋን ሊሰጡት ግድ ነው ስንት የናት ጡት ነካሽ ባለበት ሃገር ሁሌም የሰኔ ቱ ጥቃት ከዓይምሮዬ አይጠፋም አይዞህ ለነገሩ የኢትዮጵያ እናቶች ፀሎት አይለይህም	3,5 PUBLIC_SAFETY#CRIME 2 7,9
ሰበር ጥሙጋና አካባቢው በጀግናው የመከላከያ ሰራዊታችንና የአማራ ክልል ሀይል ቁጥጥር ውሏል አላማጣ ከተማም በከፊል በቁጥጥር እየዋለች አስደናቂ ተጠናክሮ ይቀጥላል አላማጣ ለሙሉ ኮረም መሆኒና ማይጨው ወዘተ በአጠቃላይ ራዩማ በሰአታት ልዩነት ይወጣል ዶክተር ሲሳይ መንግስቴ	4,6 PUBLIC_SAFETY#CRIME 1 9,11
ዋሽንግተን ትግራይ ተወላጆች በትግራይ የሚካሄደውን ክልላዊ እንደግፋለን በማለት ሰልፍ አደረጉ ትግራይ ትመርጣለች	8,9 GOVERNANCE#CITIZEN_ENGAGEMENT 1 6,7
ትግሬና ጋላ ካልታመመ ወይ ካላረጀ አይሞትም አማራ ግን ለተፈጥሮ ሞት አይደርስም ጋላ ወይ ትግሬ ወይ ጉምዝ በፈለገ ግዜ ይገለዋል ይህ አባባል የተጋነነ ይመስል ይሆናል ነገር ግን የ 27 አመት ጥሬ ሀቅ ነው	0,2 SOCIAL#EQUALITY_JUSTICE 2 18,19
አዳነች እየሱስ ይባርኪሺ ይጠብቅሺ ያስፋሺ ዘርሺ ይባረኪ ለደሀ ያሰብሺውን ጌታ ለአንች ቦጎነገር ያርግልሺ	0,1 GOVERNANCE#TRANSPARENCY 1 2,3
ዉሸት የትግራይ ህዝብ ሰላም ቢፈልግ ኑሮ ህዋአትን አይደግፉም ነበር	1,3 SOCIAL#COMMUNITY_SUPPORT 2 3,6
የበከተ ሙሁር መብዛቱ  የእዩ ጩፋ ምክርና የሚደመር ሙሁራን ተነቃባቸው ሌላ ሞከሩ	1,2 GOVERNANCE#TRANSPARENCY 2 0,1
ዋውውውው በጣም አስተማሪና አሳዛኝ ታሪክ አለው ሁላችውንም እናመሰግናለን	4,5 PUBLIC_SERVICES#EDUCATION 1 2,4
የዘመናት ብሶታችን ካሳ የተከፈለበት ቀን ሃገራችን ከፍ ያለችበት ቀን	5,6 GOVERNANCE#TRANSPARENCY 1 6,9
ሰበር የብር ኖቶችን ከዛሬ መስከረም ንብረት በጥሬ ገንዘብ መግዛት እንደማይቻል የፌዴራል ሰነዶች መረጋገጫ ምዝገባ ኤጀንሲ በሽያጭ የሽያጭ ዋጋው ባንክ ከሚገኝ የገዢ ሂሳብ ተቀናሽ የባንክ ሂሳብ የተላለፈ አለበት በብድር የብድሩ ገንዘብ ባንክ ከሚገኝ የአበዳሪ ሂሳብ ተቀናሽ ተበዳሪ የባንክ ሂሳብ የተላለፈ አለበት የሽያጩ የብድሩ ገንዘብ ክፍያው ከላይ በተገለጸው አግባብ የተፈጸመ ስለመሆኑ የሚገልጽና በባንኩ ማህተም የተደገፈ የሂሳብ ማስተላለፊያ የሰነድ ማስረጃ መቅረብ እናሳውቃለን ህገወጥነትን ለመከላከል ሌሎች የአሰራር ማሻሻያዎች እስኪደረጉ የሚንቀሳቀስም የማይንቀሳቀ ንብረትን በስጦታ የማስተላለፍ አረጋግጦ የመመዝገብ አገልግሎት ኤጀንሲው ላልተወሰነ የማይሰጥ	1,3 ECONOMY#TAXATION 2 6,10
ህወሀት እድሜ ጠገብና በአላማ ፅናት የማይታማ ነበር። አገርን እርሥ በርሡ በማፋጠጥ፣ ዘረፋና ኢፍትሀዊነትን ባለመታገል አረከሠው እንጂ የመሥዋእትነት  ድርጅት መሆኑም አይካድም።	17,18 GOVERNANCE#TRANSPARENCY 2 11,13
ኧረ ከ ጃልመሮ ጋ ተወያይተህ ሰላም አምጣልን	5,6 PUBLIC_SAFETY#CRIME 1 6,7
እግዛቤሄር ነፈሳቸውን በገነት ያኑርልን የንጹህ ደም ያፋርድ	4,6 PUBLIC_SAFETY#CRIME 2 6,7
እንዲህ ነው ጠላትን መግደልናመብታችን የምናስከብረው በጎልበት እንጂ በሰላማዊ ሰልፍ አይደለም	3,4 SOCIAL#EQUALITY_JUSTICE 2 5,6
የመሬት ወረራ መቆም አለበት	0,1 INFRASTRUCTURE#UTILITIES 2 1,2
አማራን አልፎ ትግራይን ሲገነባ ምን ሆነን ነው አሉ	2,4 INFRASTRUCTURE#UTILITIES 2 4,7
የራሱን ዜጋ በቀን ሶስት ጊዜ መመገብ ያልቻለ ሀገር እንዴት ስደተኞች መቀበል ላይ ሊናገር ይችላል	9,11 SOCIAL#EQUALITY_JUSTICE 2 6,7
እንደ ሁለተኛ ዜጋ እየተቆጠርን ያለ አግባብ እና ምንም ምክንያት እየደረሰብን ላለው ግፍ እና አፈሳ ይብቃ	13,14 PUBLIC_SAFETY#CRIME 2 14,15
ም ይሁን ሌላውም የዚህን ህግ እንዲፀድቅ የሚፈልጉ ሀይሎች አንድ በየው	4,5 GOVERNANCE#TRANSPARENCY 1 5,6
የምትገርሙኝ ኮሜንት የምትፅፍት ነገር ነው ምንም ይህ ጥሩነት የለውም	1,2 GOVERNANCE#CITIZEN_ENGAGEMENT 2 7,9
በእርግጠኝነት ይህ መቃብር ስቪልያን ጨፍጭፋቹ የቀበራቹበት ነው:: ኣንድ ቀን በህግ ፊት እንደምትቀርቡ ምንምን ጥርጥር የለውም::	3,4 PUBLIC_SAFETY#CRIME 2 4,5
ኣባይ ግድብ ግን በግብፅ እየፈረሰ ይገኛል	1,2 INFRASTRUCTURE#UTILITIES 2 4,5
የሱዳን ሀይል የማይደገም እርምጃ ለመውሰድ	0,2 PUBLIC_SAFETY#CRIME 0 3,5
የዘገየ ግን ትክክለኛ ውሳኔ ነውመንግስት ሁሉ ነገር በእጁ ሆኖ ይሄ ሁሉ ነገር እስከሚደርስ መጠበቅ አልነበረበትም	3,4 GOVERNANCE#CITIZEN_ENGAGEMENT 1 2,3
ሌላ ሶስት ተርባይን አስቀንሰው ሚሊየን ዩሮ አተረፍን ሊሉን ነዋ ደሞ  ተኛ ወገን አይገባም ብለው ዘራፍ ሲሉ የነበሩት  እና  ተኛ ወገን አስገብተው ታዛቢ ናቸው ይላሉ አባይ ግድብ ላይ ነው እንዴ የ  ምርጫው የሚካሄደው	24,26 INFRASTRUCTURE#UTILITIES 2 2,4
እኔ ኢትዮጵያዊ ነኝ!!! ያዉም ለኢትዮጵያዊነቷ በእሳት ከተፈተነች የወልቃይት ጠገዴ ምድር የበቀልኩኝ ኢትዮጵያዊ!ግን መቸም ቢሆን ኢትዮጵያን ለማፍረስ ለተነሳ አሸባሪ የምትስም ኢትዮጵያዊ አትሌት እንድትኖረን አልፈልግም!ከአሁን በኋላ ኢትዮጵያ ማጣት ያለባት የአትሌቲክስ ደረጃም ሆነ ሜዳልያ ትጣ እንጂ እነዚህ አትሌቶች እንዲያሸንፉ አልሻም፣ አልደግፍምም!!!	20,21 SOCIAL#COMMUNITY_SUPPORT 2 37,38
ትክክል ነው እንደ ሀገር መሪ ነገሮችን ከተለያየ አቅጣጫ በመማተር ለቀጣይ ሀገራዊ መግባባት እንደ ግብዓት የተጠቀመበት አንድ ሰበዝ ስለሚሆን በትዕግስትና በርጋታ ብናየው ወደፊት ያማረ ድልና ስኬት ኢትዮጵያ ትጎናጸፋለች	4,5 GOVERNANCE#TRANSPARENCY 1 0,2
ጥሩ ነው ደስ ይላል ከጊንባ ተንታ ተሬ ደላንታ መገንጠያ ያለውን መንግሥት ይሰብበት ህብረተሠቡ ተንገላቷል አድርሱልን ፋናዎች አደራ	10,11 GOVERNANCE#CITIZEN_ENGAGEMENT 2 11,12
መልካም መሪ	1,2 GOVERNANCE#CITIZEN_ENGAGEMENT 1 0,1	1,2 GOVERNANCE#TRANSPARENCY 1 0,1
ሩሲያ ዜና አስተላልፍኝ አለች እዴ ነዉ የዉሸት ሱስ ነዉ	1,2 GOVERNANCE#TRANSPARENCY 2 6,8
ከከሸፈ መንግስትና ከፈረሰች አገር እንዲሁም ከወደቀ ኢኮኖሚ የሚጠበቅ ነው	1,2 GOVERNANCE#TRANSPARENCY 2 0,1
አንድ ሰንሆን ነው ምናምርው ውበታችን ጎልቶ ሚታይውም  እንደዛ ነው	0,2 SOCIAL#COMMUNITY_SUPPORT 1 3,4
ዛሬ 19 83 ዓ/ም አደለም ድል ለመከላከያ	6,7 PUBLIC_SAFETY#EMERGENCY_SERVICES 1 5,6
አንተ እያለህ እንዲት ከፖለቲካ ነፃ ትምህርት ይሰጣል ብለህ ታስባለህ	5,6 PUBLIC_SERVICES#EDUCATION 2 3,5
በነጻነት እንኖር ዘንድ ክርስቶስ ነጻ አወጣን ከእንግዲህ ጸንታችሁ ቁሙ እንደገና በባርነት ቀንበር አትያዙ	0,1 SOCIAL#EQUALITY_JUSTICE 1 4,6
ሰበር የጁንታው አመራሮች በዛሬው እለት አንሰጥም በማለታቸው በጀግናው መከላከያ ሰራዊት በተንቤን ተገድለዋል ስማቸውን መንግስት ያደርጋል ይጠበቃል	1,3 PUBLIC_SAFETY#CRIME 1 11,12
ዛሬም አጀብ ለማለት ተገደናል በቦሌ ኤርፖርት ዶላር ለማስወጣት የሞከሩ የአፍሪካውያን ሀገራት ዲፕሎማቶች በቁጥጥር መዋላቸው ተነግሯል የናይጄሪያ የካሜሩን የጊኒ የታንዛኒያ ኢምባሲዎች ባልደረባ ዲፕሎማቶች በህገ መንገድ የውጭ ሀገር የገንዘብ ኖቶችን ሰነዶችን ከሀገር ለማስወጣት ያደረጉትን ሙከራ በሀገራችን የደህንነትና መረጃ አገልግሎት ባልደረቦች አማካይነት መክሸፉን የመረጃው በናይጄሪያ በካሜሩን ኢምባሲ ዲፕሎማቶች አማካይነት ከሀገር ያሸሹትን የውጭ ምንዛሬ ለማስመለስ የሚቻልበትን ለመፍጠር በውጭ ጉዳይ ሚኒስቴር በኩልም ጥረት የመረጃው አክሎ ተናግሯል በጁንታው አባላትና ኔትወርኮቻቸው እኩይ ስራዎች በኢትዮጵያ ሁለንተናዊ ገጽታ የሚደርሰውን ጉዳት ለማስወገድ ከቅርብ ወዲህ የደህንነትና መረጃ አገልግሎት ዳይሬክተር ጄነራል የተሾሙት ተመስገን ጥሩነህና ምክትል ጠቅላይ ሚኒስትርና የውጭ ጉዳይ ሚኒስትሩ ደመቀ መኮንን አጃኢብ የሚያሰኙ ተግባራትን እየከወኑ ስለመሆኑም በመረጃ ምንጫችን ተጠቁሟል ኢትዮጵያ በልጆቿ ታፍራ ተከብራ ትኖራለች	34,37 GOVERNANCE#TRANSPARENCY 1 39,40
ባለፉት ሶስትና አራት አመታት መለኮሱን  ውስጥ የተሳሳተ ሀይልና አመጽ የቀላቀሉ በርካታ ሰልፎችና ህዝባዊ እንቅስቃሴዎች ሲካሄዱ እዚህ አገር ያለነውን ዜጎች ግማሾቻችን በተሳታፊነት ሌሎቻችን በደጋፊነት ወይም በተመልካችነት እንታወቃለን  ሌሎቻችን ደግሞ እንቅስቃሴዎቹና ሰልፎቹ አልፎ አልፎ አውዳሚ ገዳይ አፈናቃይ ስለነበሩ ወይ ተቃውመናቸው እንሆናለን ወይ በሆዳችን ረግመናቸው እንሆናለን	12,14 GOVERNANCE#CITIZEN_ENGAGEMENT 2 32,33
አንቀፅ 8 የህዝባችን የሉአላዊ የስልጣን ባለቤትነት ይከበር	3,6 GOVERNANCE#TRANSPARENCY 1 6,7
አሁንም ዉያኔ በፍጥነት ካልወረደ በረሀብና በስደት እደሚያልቅ ፈፅሜ አልጠራጠርም  ይጥፉ ወይስ እንጥፋ ነው ጥያቄው	1,2 GOVERNANCE#CITIZEN_ENGAGEMENT 2 9,10
ይህ ተግባር ሆን ተብሎ እነሱ ስለከሰሩ የዚህን አየር መንገድ ስም ለማስጠፋት የተደረገ ሴራ ነው ስለዚህ በምርመራው በኩል በጣም ጥንቃቄ ያስፈልጋል በተለይ አፍሪካዊያን ተጓዦች ላይ ቢደረግ እላለው	7,9 INFRASTRUCTURE#TRANSPORTATION 2 12,14
ውግያ ኣለ ኣደለ ግን ሚድያዉ ቢዘጉልን ኣይሻልም ለሙገሳ የተፈጠረ ሚድያ	0,1 PUBLIC_SAFETY#CRIME 2 5,7
ጠንካራ ፓርቲ የመሰረታችሁ እያስመሰላችሁ ህዝቡን አታዘናጉ። ሁሉን ነገር በአንዴ እናሳካለን የሚል ቀቢፀ ተስፋችሁን ተው እና ወደ ህብረብሄር ፓርቲ ተዋህዳችሁ ለኢዜማ እና ብልፅግና ተገዳዳሪ  ፓርቲ ፍጠሩ!!!	1,2 GOVERNANCE#CITIZEN_ENGAGEMENT 2 5,6
በዚህ ሁሉ ሰላም ያንሳል ?	2,3 PUBLIC_SAFETY#CRIME 2 3,4
ኤርሚያስ ለገሰ  አሜሪካ ቁጭ ብለህ ስለ አዲስ አበባ የሌለ የውሸት ታሪክ ለእነ እዝቃዬል ጋዲሳ ስትቀደድ ኢዜማ በአንድ ኢትዮጵያዊነት በመላው ሀገሪቷ አደራጅቶ እየጨረሰ ነው  ደሞ ምን ብለህ ትተረተር ይሆን	15,16 GOVERNANCE#CITIZEN_ENGAGEMENT 1 20,23
ሀገሬ ሰላምሽን አላህያብዛው	1,2 PUBLIC_SAFETY#CRIME 1 2,3
አዲሱ አመት የወያኔ ትግሬ የሚወገድበት እንዲሆን ለመላው ኢትዮጲያውያን እመኛለሁ	2,4 GOVERNANCE#CITIZEN_ENGAGEMENT 2 4,6
ከቆለጥ ማንጠልጠል የተረፍንበት ሰባተኛዉ ዓመት እያከበርን ባለንበት ጊዜ ሌላ ደስታ መስማት በጣም ደስ ይላል ከአብይ ጎን ሆነን ወደ ተሻለ ለዉጥ	14,15 GOVERNANCE#CITIZEN_ENGAGEMENT 1 12,14
ለስንት የኦሮሙማ ብልፅግና የተደለደለ እንደሆነ ብትደሰኩሩልን አይሻልም ነበር	2,3 GOVERNANCE#TRANSPARENCY 2 3,4
ዶንባስ እና ዶኔክስ ግዛቶች ማለት ኦሮሚያ ክልል ውስጥ እንደሚታረደው አማራ  የሩስያ ዜጎች የሚታረዱባቸው የዩክሬን ግዛቶች ናቸው      ኢትዮጵያ እራሱ እንደ ፑቲን ጀግና መሪ ያስፈልጋታል	21,22 GOVERNANCE#TRANSPARENCY 1 20,21
የውጭ ሀይል ቢመጣ ባይመጣ ከዚህ የባሰ የሰው ህይወት እንደ እንስሳ አይታረድ በኑሮ ውድነት አይቃጠል ለነገሩ አንተ በማደንዘዣ ተወግተሀል አይበርድህ  አይሞቅህ  አይቆጭህ የአብይ ማጫወቻ አሻንጉሊት ነህ ሞራልህን በእንቅልፍ የተኩልህ  ደግሞ ስትናገር አታፍርም ደነዝ ድንዝዝ	6,8 PUBLIC_SAFETY#CRIME 2 10,11
ለዚህ ትንሽ ብላቴና ኢትዮጵያዊ ያሰብከው ሁሉ ይሳካልህ በሉት እንደምታዩት የ11አመት ልጅ ነው ግን በሚሰራው የእጅ ስራ ኢትዮጵያን ህጻናትን ይረዳል.	14,16 SOCIAL#COMMUNITY_SUPPORT 1 18,19
ህወየት ዓመት ስገዛ ያልሰጠውን ክልል  ዞን  ወረዳ እኔ ሰጣለው እያለ በዘረፈውን ገንዘብ ደቡብን የግጭት ቀጠና ለማድረግ እየሠራ ነው	11,12 ECONOMY#TAXATION 2 10,11
ሰበር የትግራይ ክልል ርእሰ መስተዳድር ዶክተር ደብረጺዮን ሚካኤል የትግራይ የጸጥታ ሀይል የሰላም አማራጭ ረግጠው በትግራይ ጦርነት ያወጁ የሩቅና የቅርብ ጠላቶች ለመደምሰስ በሚያስችል ቁመና እንደሚገኝ ገለጹ የትግራይ ኮምዩኒኬሽን ጉዳዮች ጥቅምት ትግራይ ቴሌቪዥን ጥቅምት	9,11 PUBLIC_SAFETY#EMERGENCY_SERVICES 1 20,23
አባቶቻችን በርቱ የምትኖሩት ለበጎቻችሁ ነው ከዚህ ሌላ በዚህ ዓለም ምን ትርፍ ስራ አላችሁ	0,1 SOCIAL#COMMUNITY_SUPPORT 1 1,2
እግዚአብሔር ምስክሬ ነው አንድ ትልቅ በእድሜ የገፉ የኦሮሞ ተወላጅ የሆኑ እናት በሕይወት እያሉ ልጄ ኦሮሞ ሀገር መግዛት አይችልም ጥበብ ይጉለዋል ይሉኝ ነበር ለጊዜው አላመንኳቸውም ነበር ለካስ ልክ ነበሩ	14,15 GOVERNANCE#TRANSPARENCY 2 18,20
የህውሓት ስብሰባ አላልቅ አለ፡፡ አሁን በየስብሰባው ለሚታደልው አንገልብስ የሚባክነው ጨርቅ ልብስ ተሰፍቶ እርቃኑን ለሚሄድ የትግራይ ወገናችን ቢታደል ምናለበት? እባካችሁ ለጉንጭ አልፋ ወሬ ማድመቂያ ድግስ ከመባዘን የህዝቡን ችግር ቅረፉለት。	0,1 SOCIAL#COMMUNITY_SUPPORT 2 26,28
ሸኔ የሚባል አሸባሪ አለ እንዴ የድብብቆሽ ጨዋታ ለውጥ አያመጣም	7,8 GOVERNANCE#TRANSPARENCY 2 7,9
እናመሰግናለን አንዳንድ ጥቅም የቀረባቸዉና ተላላኪዋች ከዉስጥ ከዉጪም ለዉጡን ለማደናቀፍ ወጥተዉ እየወረዱ ነዉ	7,8 GOVERNANCE#CITIZEN_ENGAGEMENT 1 0,1
ህጋዊ ዘረፋ በጠራራ ፀሀይ እያካሄደ ነው	1,2 GOVERNANCE#TRANSPARENCY 2 0,2
ጉዳዮ ኢትዮጲያ ይገባታል አይገባትም ሳይሆን ኢትዮጲያን ወክሎ ቦታውን የሚቀበለው ማነው ነው የወያኔ ኢሕአዲግ ባለስልጣናት በሰብአዊ መብት ጥሰት በሙስና  በስልጣን መባለግ ብዙ ብዙ ችግር ያለባቸው ናቸው እንዴት አርገው ነው አለምአቀፍ በሆነ ቦታ ላይ ሊወክሉን የሚችሉት	11,14 GOVERNANCE#TRANSPARENCY 2 17,18
ኦዴፓ ብቻ ሊመልሰው የሚችለው ከሌሎች ጋር ሲዋሃድ የማይመለሰው የኦሮሞን ጥያቄ ለሚነግርኝ ውለታውን በታላቅ ምስጋና አቀርብ ነበር	0,1 GOVERNANCE#CITIZEN_ENGAGEMENT 1 12,14
